rowid,suburb_name,state,postcode,candidate_ssc,score,norm_key,matched_canonical_key
30843,CASHMORE,NSW,,11424,80,CASHMORE|NSW,CURRAMORE|NSW
30843,CASHMORE,NSW,,10120,78,CASHMORE|NSW,ASHFORD|NSW
30845,DUTTON WAY,NSW,,20980,79,DUTTON WAY|NSW,DUTTON WAY|VIC
30845,DUTTON WAY,NSW,,40458,78,DUTTON WAY|NSW,DUTTON|SA
30845,DUTTON WAY,NSW,,40459,71,DUTTON WAY|NSW,DUTTON EAST|SA
30847,GORAE,NSW,,11894,84,GORAE|NSW,GALORE|NSW
30847,GORAE,NSW,,12018,84,GORAE|NSW,GOARRA|NSW
30847,GORAE,NSW,,12074,84,GORAE|NSW,GOWRIE|NSW
30853,MOUNT RICHMOND,NSW,,13612,83,MOUNT RICHMOND|NSW,NORTH RICHMOND|NSW
30853,MOUNT RICHMOND,NSW,,13353,81,MOUNT RICHMOND|NSW,MOUNT PRITCHARD|NSW
30853,MOUNT RICHMOND,NSW,,14053,80,MOUNT RICHMOND|NSW,RICHMOND|NSW
30857,PORTLAND NORTH,NSW,,12907,83,PORTLAND NORTH|NSW,LOWER PORTLAND|NSW
30857,PORTLAND NORTH,NSW,,13920,80,PORTLAND NORTH|NSW,PORTLAND|NSW
30857,PORTLAND NORTH,NSW,,22526,78,PORTLAND NORTH|NSW,PORTLAND NORTH|VIC
30859,PORTLAND WEST,NSW,,13920,83,PORTLAND WEST|NSW,PORTLAND|NSW
30859,PORTLAND WEST,NSW,,13693,76,PORTLAND WEST|NSW,OATLANDS|NSW
30859,PORTLAND WEST,NSW,,22527,76,PORTLAND WEST|NSW,PORTLAND WEST|VIC
30861,DIGBY,NSW,,13149,78,DIGBY|NSW,MILBY|NSW
30861,DIGBY,NSW,,12383,76,DIGBY|NSW,INGEBYRA|NSW
30861,DIGBY,NSW,,10090,74,DIGBY|NSW,ARDING|NSW
30865,TAHARA WEST,NSW,,14699,83,TAHARA WEST|NSW,TAREE WEST|NSW
30865,TAHARA WEST,NSW,,15144,77,TAHARA WEST|NSW,WARATAH WEST|NSW
30865,TAHARA WEST,NSW,,15274,75,TAHARA WEST|NSW,WEST TAMWORTH|NSW
30870,HEATH FIELD,NSW,,21386,80,HEATH FIELD|NSW,HEATH FIELD|VIC
30870,HEATH FIELD,NSW,,11822,73,HEATH FIELD|NSW,FINGAL HEAD|NSW
30870,HEATH FIELD,NSW,,13053,73,HEATH FIELD|NSW,MAYFIELD NORTH|NSW
30874,BAHGALLAH,NSW,,10368,80,BAHGALLAH|NSW,BENGALLA|NSW
30874,BAHGALLAH,NSW,,10184,78,BAHGALLAH|NSW,BALALA|NSW
30874,BAHGALLAH,NSW,,10194,77,BAHGALLAH|NSW,BALGOWLAH|NSW
30876,BRIMBOAL,NSW,,10242,83,BRIMBOAL|NSW,BARAIMAL|NSW
30876,BRIMBOAL,NSW,,10628,80,BRIMBOAL|NSW,BORAMBOLA|NSW
30876,BRIMBOAL,NSW,,10351,78,BRIMBOAL|NSW,BEMBOKA|NSW
30878,CARAPOOK,NSW,,11012,82,CARAPOOK|NSW,CAROOL|NSW
30878,CARAPOOK,NSW,,10083,78,CARAPOOK|NSW,ARAKOON|NSW
30878,CARAPOOK,NSW,,11013,78,CARAPOOK|NSW,CAROONA|NSW
30880,CHETWYND,NSW,,12275,76,CHETWYND|NSW,HENTY|NSW
30880,CHETWYND,NSW,,20655,75,CHETWYND|NSW,CHETWYND|VIC
30880,CHETWYND,NSW,,11086,74,CHETWYND|NSW,CHARLESTOWN|NSW
30882,DERGHOLM,NSW,,11672,76,DERGHOLM|NSW,EDROM|NSW
30882,DERGHOLM,NSW,,11722,75,DERGHOLM|NSW,ERIGOLIA|NSW
30882,DERGHOLM,NSW,,20893,75,DERGHOLM|NSW,DERGHOLM|VIC
30884,DORODONG,NSW,,12634,83,DORODONG|NSW,KOLODONG|NSW
30884,DORODONG,NSW,,12057,82,DORODONG|NSW,GORDON|NSW
30884,DORODONG,NSW,,10614,80,DORODONG|NSW,BOOROLONG|NSW
30886,DUNROBIN,NSW,,11605,82,DUNROBIN|NSW,DUNOON|NSW
30886,DUNROBIN,NSW,,11614,82,DUNROBIN|NSW,DUROBY|NSW
30886,DUNROBIN,NSW,,11595,81,DUNROBIN|NSW,DUNDURRABIN|NSW
30891,LAKE MUNDI,NSW,,21729,79,LAKE MUNDI|NSW,LAKE MUNDI|VIC
30891,LAKE MUNDI,NSW,,12716,77,LAKE MUNDI|NSW,LAKE MUNMORAH|NSW
30891,LAKE MUNDI,NSW,,50937,77,LAKE MUNDI|NSW,LAKE MUIR|WA
30895,MUNTHAM,NSW,,13037,82,MUNTHAM|NSW,MATCHAM|NSW
30895,MUNTHAM,NSW,,13453,82,MUNTHAM|NSW,MUTTAMA|NSW
30895,MUNTHAM,NSW,,13410,78,MUNTHAM|NSW,MUNDAMIA|NSW
30897,NANGEELA,NSW,,13564,83,NANGEELA|NSW,NIANGALA|NSW
30897,NANGEELA,NSW,,13471,82,NANGEELA|NSW,NADGEE|NSW
30897,NANGEELA,NSW,,10358,78,NANGEELA|NSW,BENANEE|NSW
30899,POOLAIJELO,NSW,,13912,74,POOLAIJELO|NSW,POONCARIE|NSW
30899,POOLAIJELO,NSW,,14861,74,POOLAIJELO|NSW,TOOLIJOOA|NSW
30899,POOLAIJELO,NSW,,15449,74,POOLAIJELO|NSW,WOOLGARLO|NSW
30903,SANDFORD,NSW,,14186,82,SANDFORD|NSW,SANDON|NSW
30903,SANDFORD,NSW,,14237,80,SANDFORD|NSW,SHADFORTH|NSW
30903,SANDFORD,NSW,,14421,80,SANDFORD|NSW,STRATFORD|NSW
30905,STRATHDOWNIE,NSW,,14423,80,STRATHDOWNIE|NSW,STRATHEDEN|NSW
30905,STRATHDOWNIE,NSW,,14425,77,STRATHDOWNIE|NSW,STRATHFIELD|NSW
30905,STRATHDOWNIE,NSW,,22871,75,STRATHDOWNIE|NSW,STRATHDOWNIE|VIC
30907,WANDO BRIDGE,NSW,,23224,81,WANDO BRIDGE|NSW,WANDO BRIDGE|VIC
30907,WANDO BRIDGE,NSW,,13818,76,WANDO BRIDGE|NSW,PAYTENS BRIDGE|NSW
30907,WANDO BRIDGE,NSW,,10946,71,WANDO BRIDGE|NSW,CAMBRIDGE PARK|NSW
30909,WANDO VALE,NSW,,15147,81,WANDO VALE|NSW,WARDROP VALLEY|NSW
30909,WANDO VALE,NSW,,15390,77,WANDO VALE|NSW,WOLGAN VALLEY|NSW
30909,WANDO VALE,NSW,,15343,76,WANDO VALE|NSW,WILLOW VALE|NSW
30915,CAVENDISH,NSW,,11346,78,CAVENDISH|NSW,CRAVEN|NSW
30915,CAVENDISH,NSW,,11077,77,CAVENDISH|NSW,CHAELUNDI|NSW
30915,CAVENDISH,NSW,,20628,77,CAVENDISH|NSW,CAVENDISH|VIC
30917,GLENISLA,NSW,,11993,80,GLENISLA|NSW,GLENFIELD|NSW
30917,GLENISLA,NSW,,11990,78,GLENISLA|NSW,GLENELG|NSW
30917,GLENISLA,NSW,,12008,78,GLENISLA|NSW,GLENROI|NSW
30923,WOOHLPOOER,NSW,,15459,79,WOOHLPOOER|NSW,WOOLOOWARE|NSW
30923,WOOHLPOOER,NSW,,23429,79,WOOHLPOOER|NSW,WOOHLPOOER|VIC
30923,WOOHLPOOER,NSW,,15458,77,WOOHLPOOER|NSW,WOOLOOMA|NSW
30927,CLOVER FLAT,NSW,,11332,81,CLOVER FLAT|NSW,COW FLAT|NSW
30927,CLOVER FLAT,NSW,,11410,80,CLOVER FLAT|NSW,CUNDLE FLAT|NSW
30927,CLOVER FLAT,NSW,,20688,80,CLOVER FLAT|NSW,CLOVER FLAT|VIC
30931,COOJAR,NSW,,11160,84,COOJAR|NSW,COBAR|NSW
30931,COOJAR,NSW,,11237,84,COOJAR|NSW,COOBA|NSW
30931,COOJAR,NSW,,11262,84,COOJAR|NSW,COOMA|NSW
30935,GRINGEGALGONA,NSW,,21325,82,GRINGEGALGONA|NSW,GRINGEGALGONA|VIC
30935,GRINGEGALGONA,NSW,,12030,73,GRINGEGALGONA|NSW,GONGOLGON|NSW
30935,GRINGEGALGONA,NSW,,11927,71,GRINGEGALGONA|NSW,GERRINGONG|NSW
30937,GRITJURK,NSW,,21326,75,GRITJURK|NSW,GRITJURK|VIC
30937,GRITJURK,NSW,,10456,70,GRITJURK|NSW,BINJURA|NSW
30937,GRITJURK,NSW,,11956,70,GRITJURK|NSW,GIRO|NSW
30939,HILGAY,NSW,,12251,82,HILGAY|NSW,HAY|NSW
30939,HILGAY,NSW,,11940,80,HILGAY|NSW,GILGAI|NSW
30939,HILGAY,NSW,,12565,80,HILGAY|NSW,KILGRA|NSW
30941,KONONGWOOTONG,NSW,,21654,82,KONONGWOOTONG|NSW,KONONGWOOTONG|VIC
30941,KONONGWOOTONG,NSW,,10578,73,KONONGWOOTONG|NSW,BONGONGALONG|NSW
30941,KONONGWOOTONG,NSW,,12639,73,KONONGWOOTONG|NSW,KOOLEWONG|NSW
30949,PASCHENDALE,NSW,,14005,76,PASCHENDALE|NSW,RAVENSDALE|NSW
30949,PASCHENDALE,NSW,,13777,74,PASCHENDALE|NSW,PALMDALE|NSW
30949,PASCHENDALE,NSW,,14107,74,PASCHENDALE|NSW,ROSEDALE|NSW
30951,TAHARA BRIDGE,NSW,,22934,76,TAHARA BRIDGE|NSW,TAHARA BRIDGE|VIC
30951,TAHARA BRIDGE,NSW,,10946,74,TAHARA BRIDGE|NSW,CAMBRIDGE PARK|NSW
30951,TAHARA BRIDGE,NSW,,12784,72,TAHARA BRIDGE|NSW,LETHBRIDGE PARK|NSW
30953,TARRAYOUKYAN,NSW,,22977,75,TARRAYOUKYAN|NSW,TARRAYOUKYAN|VIC
30953,TARRAYOUKYAN,NSW,,14704,73,TARRAYOUKYAN|NSW,TARRAGANDA|NSW
30953,TARRAYOUKYAN,NSW,,14705,73,TARRAYOUKYAN|NSW,TARRAWANNA|NSW
30955,TARRENLEA,NSW,,14696,82,TARRENLEA|NSW,TAREE|NSW
30955,TARRENLEA,NSW,,14953,80,TARRENLEA|NSW,TURRELLA|NSW
30955,TARRENLEA,NSW,,14692,78,TARRENLEA|NSW,TARANA|NSW
30957,WOOTONG VALE,NSW,,23449,75,WOOTONG VALE|NSW,WOOTONG VALE|VIC
30957,WOOTONG VALE,NSW,,15240,74,WOOTONG VALE|NSW,WELLINGTON VALE|NSW
30957,WOOTONG VALE,NSW,,15468,74,WOOTONG VALE|NSW,WOOTTON|NSW
30959,HARROW,NSW,,11473,80,HARROW|NSW,DARLOW|NSW
30959,HARROW,NSW,,13006,80,HARROW|NSW,MARLOW|NSW
30959,HARROW,NSW,,11023,76,HARROW|NSW,CARROLL|NSW
30963,CONNEWIRRICOO,NSW,,20744,82,CONNEWIRRICOO|NSW,CONNEWIRRICOO|VIC
30963,CONNEWIRRICOO,NSW,,10391,71,CONNEWIRRICOO|NSW,BERRICO|NSW
30963,CONNEWIRRICOO,NSW,,13521,71,CONNEWIRRICOO|NSW,NERICON|NSW
30965,EDENHOPE,NSW,,11663,80,EDENHOPE|NSW,EDEN|NSW
30965,EDENHOPE,NSW,,12111,79,EDENHOPE|NSW,GREENETHORPE|NSW
30965,EDENHOPE,NSW,,21010,75,EDENHOPE|NSW,EDENHOPE|VIC
30967,JALLAKIN,NSW,,12959,82,JALLAKIN|NSW,MALLAN|NSW
30967,JALLAKIN,NSW,,10204,78,JALLAKIN|NSW,BALLINA|NSW
30967,JALLAKIN,NSW,,10207,78,JALLAKIN|NSW,BALMAIN|NSW
30969,KADNOOK,NSW,,12481,83,KADNOOK|NSW,KANAHOOKA|NSW
30969,KADNOOK,NSW,,12493,82,KADNOOK|NSW,KANOONA|NSW
30969,KADNOOK,NSW,,12495,82,KADNOOK|NSW,KAPOOKA|NSW
30971,LANGKOOP,NSW,,12748,78,LANGKOOP|NSW,LARNOOK|NSW
30971,LANGKOOP,NSW,,10221,76,LANGKOOP|NSW,BANGO|NSW
30971,LANGKOOP,NSW,,10320,75,LANGKOOP|NSW,BELANGLO|NSW
30973,MEEREEK,NSW,,10366,82,MEEREEK|NSW,BENEREE|NSW
30973,MEEREEK,NSW,,13280,80,MEEREEK|NSW,MOREE|NSW
30973,MEEREEK,NSW,,10633,77,MEEREEK|NSW,BOREE CREEK|NSW
30975,PATYAH,NSW,,13792,78,PATYAH|NSW,PARA|NSW
30975,PATYAH,NSW,,13813,76,PATYAH|NSW,PATONGA|NSW
30975,PATYAH,NSW,,15143,76,PATYAH|NSW,WARATAH|NSW
30977,ULLSWATER,NSW,,14177,77,ULLSWATER|NSW,SALTWATER|NSW
30977,ULLSWATER,NSW,,14925,75,ULLSWATER|NSW,TULLERA|NSW
30977,ULLSWATER,NSW,,14203,73,ULLSWATER|NSW,SATUR|NSW
30981,BENAYEO,NSW,,10358,82,BENAYEO|NSW,BENANEE|NSW
30981,BENAYEO,NSW,,10692,76,BENAYEO|NSW,BRENDA|NSW
30981,BENAYEO,NSW,,12779,76,BENAYEO|NSW,LEONAY|NSW
30983,BRINGALBERT,NSW,,10028,80,BRINGALBERT|NSW,ALBERT|NSW
30983,BRINGALBERT,NSW,,20419,80,BRINGALBERT|NSW,BRINGALBERT|VIC
30983,BRINGALBERT,NSW,,10450,77,BRINGALBERT|NSW,BINGARA|NSW
30985,HESSE,NSW,,11736,75,HESSE|NSW,ESK|NSW
30985,HESSE,NSW,,12268,74,HESSE|NSW,HEBDEN|NSW
30985,HESSE,NSW,,12274,74,HESSE|NSW,HENLEY|NSW
30991,CRESSY,NSW,,60147,80,CRESSY|NSW,CRESSY|TAS
30991,CRESSY,NSW,,11349,76,CRESSY|NSW,CRAWNEY|NSW
30991,CRESSY,NSW,,11124,74,CRESSY|NSW,CLARE|NSW
30993,BERRYBANK,NSW,,10398,82,BERRYBANK|NSW,BERRY|NSW
30993,BERRYBANK,NSW,,10394,80,BERRYBANK|NSW,BERRIGAN|NSW
30993,BERRYBANK,NSW,,20279,77,BERRYBANK|NSW,BERRYBANK|VIC
30995,DUVERNEY,NSW,,11599,75,DUVERNEY|NSW,DUNGEREE|NSW
30995,DUVERNEY,NSW,,20981,75,DUVERNEY|NSW,DUVERNEY|VIC
30995,DUVERNEY,NSW,,11580,73,DUVERNEY|NSW,DUDLEY|NSW
30997,FOXHOW,NSW,,11313,70,FOXHOW|NSW,COROWA|NSW
30997,FOXHOW,NSW,,11866,70,FOXHOW|NSW,FOXGROUND|NSW
30997,FOXHOW,NSW,,12345,70,FOXHOW|NSW,HOWELL|NSW
31004,DERRINALLUM,NSW,,20896,80,DERRINALLUM|NSW,DERRINALLUM|VIC
31004,DERRINALLUM,NSW,,13112,77,DERRINALLUM|NSW,MERRILL|NSW
31004,DERRINALLUM,NSW,,11724,75,DERRINALLUM|NSW,ERINA|NSW
31008,VITE VITE,NSW,,23179,77,VITE VITE|NSW,VITE VITE|VIC
31008,VITE VITE,NSW,,14747,73,VITE VITE|NSW,TEVEN|NSW
31008,VITE VITE,NSW,,14792,72,VITE VITE|NSW,THE VALE|NSW
31010,VITE VITE NORTH,NSW,,23180,84,VITE VITE NORTH|NSW,VITE VITE NORTH|VIC
31010,VITE VITE NORTH,NSW,,14048,72,VITE VITE NORTH|NSW,REVESBY NORTH|NSW
31010,VITE VITE NORTH,NSW,,22900,70,VITE VITE NORTH|NSW,SUNSHINE NORTH|VIC
31012,TEESDALE,NSW,,15283,83,TEESDALE|NSW,WESTDALE|NSW
31012,TEESDALE,NSW,,14036,80,TEESDALE|NSW,REIDSDALE|NSW
31012,TEESDALE,NSW,,14896,80,TEESDALE|NSW,TREGEAGLE|NSW
31018,SHELFORD,NSW,,14157,77,SHELFORD|NSW,RUTHERFORD|NSW
31018,SHELFORD,NSW,,14221,75,SHELFORD|NSW,SEAFORTH|NSW
31018,SHELFORD,NSW,,14257,75,SHELFORD|NSW,SHERWOOD|NSW
31022,BANNOCKBURN,NSW,,30185,80,BANNOCKBURN|NSW,BANNOCKBURN|QLD
31022,BANNOCKBURN,NSW,,20160,80,BANNOCKBURN|NSW,BANNOCKBURN|VIC
31022,BANNOCKBURN,NSW,,10129,72,BANNOCKBURN|NSW,AUBURN|NSW
31024,GHERINGHAP,NSW,,21177,79,GHERINGHAP|NSW,GHERINGHAP|VIC
31024,GHERINGHAP,NSW,,11724,78,GHERINGHAP|NSW,ERINA|NSW
31024,GHERINGHAP,NSW,,13520,77,GHERINGHAP|NSW,NEMINGHA|NSW
31028,RUSSELLS BRIDGE,NSW,,22667,79,RUSSELLS BRIDGE|NSW,RUSSELLS BRIDGE|VIC
31028,RUSSELLS BRIDGE,NSW,,14155,76,RUSSELLS BRIDGE|NSW,RUSSELL LEA|NSW
31028,RUSSELLS BRIDGE,NSW,,13818,70,RUSSELLS BRIDGE|NSW,PAYTENS BRIDGE|NSW
31032,STEIGLITZ,NSW,,33280,77,STEIGLITZ|NSW,STEIGLITZ|QLD
31032,STEIGLITZ,NSW,,14745,72,STEIGLITZ|NSW,TERRIGAL|NSW
31032,STEIGLITZ,NSW,,14270,69,STEIGLITZ|NSW,SINGLETON|NSW
31034,SUTHERLANDS CREEK,NSW,,14134,82,SUTHERLANDS CREEK|NSW,ROWLANDS CREEK|NSW
31034,SUTHERLANDS CREEK,NSW,,14403,82,SUTHERLANDS CREEK|NSW,STEPHENS CREEK|NSW
31034,SUTHERLANDS CREEK,NSW,,22910,81,SUTHERLANDS CREEK|NSW,SUTHERLANDS CREEK|VIC
31038,BAMGANIE,NSW,,10196,80,BAMGANIE|NSW,BALGOWNIE|NSW
31038,BAMGANIE,NSW,,10207,78,BAMGANIE|NSW,BALMAIN|NSW
31038,BAMGANIE,NSW,,10253,78,BAMGANIE|NSW,BARIGAN|NSW
31044,CARGERIE,NSW,,10915,82,CARGERIE|NSW,CADGEE|NSW
31044,CARGERIE,NSW,,11015,82,CARGERIE|NSW,CARRAI|NSW
31044,CARGERIE,NSW,,11930,82,CARGERIE|NSW,GEURIE|NSW
31046,ELAINE,NSW,,11712,82,ELAINE|NSW,ENGADINE|NSW
31046,ELAINE,NSW,,10054,80,ELAINE|NSW,ALPINE|NSW
31046,ELAINE,NSW,,11677,80,ELAINE|NSW,ELANDS|NSW
31048,MORRISONS,NSW,,13282,80,MORRISONS|NSW,MORISSET|NSW
31048,MORRISONS,NSW,,13286,78,MORRISONS|NSW,MORORO|NSW
31048,MORRISONS,NSW,,13290,78,MORRISONS|NSW,MORTON|NSW
31052,BONNIE BROOK,NSW,,20345,81,BONNIE BROOK|NSW,BONNIE BROOK|VIC
31052,BONNIE BROOK,NSW,,50162,80,BONNIE BROOK|NSW,BONNIE ROCK|WA
31052,BONNIE BROOK,NSW,,10335,76,BONNIE BROOK|NSW,BELLBROOK|NSW
31054,GRANGEFIELDS,NSW,,10672,83,GRANGEFIELDS|NSW,BRAEFIELD|NSW
31054,GRANGEFIELDS,NSW,,21287,81,GRANGEFIELDS|NSW,GRANGEFIELDS|VIC
31054,GRANGEFIELDS,NSW,,10671,76,GRANGEFIELDS|NSW,BRADFIELD|NSW
31056,ROCKBANK,NSW,,14100,83,ROCKBANK|NSW,ROSEBANK|NSW
31056,ROCKBANK,NSW,,13695,80,ROCKBANK|NSW,OBAN|NSW
31056,ROCKBANK,NSW,,14022,78,ROCKBANK|NSW,REDBANK|NSW
31058,THORNHILL PARK,NSW,,15292,83,THORNHILL PARK|NSW,WETHERILL PARK|NSW
31058,THORNHILL PARK,NSW,,23035,78,THORNHILL PARK|NSW,THORNHILL PARK|VIC
31058,THORNHILL PARK,NSW,,15293,77,THORNHILL PARK|NSW,WETHERILL PARK BC|NSW
31060,AINTREE,NSW,,11818,82,AINTREE|NSW,FIGTREE|NSW
31060,AINTREE,NSW,,10022,78,AINTREE|NSW,AFTERLEE|NSW
31060,AINTREE,NSW,,10101,78,AINTREE|NSW,ARMATREE|NSW
31062,DEANSIDE,NSW,,10152,83,DEANSIDE|NSW,AVONSIDE|NSW
31062,DEANSIDE,NSW,,11547,83,DEANSIDE|NSW,DOONSIDE|NSW
31062,DEANSIDE,NSW,,11559,83,DEANSIDE|NSW,DOWNSIDE|NSW
31064,FRASER RISE,NSW,,11867,73,FRASER RISE|NSW,FRAZER PARK|NSW
31064,FRASER RISE,NSW,,14049,73,FRASER RISE|NSW,RHINE FALLS|NSW
31064,FRASER RISE,NSW,,21130,73,FRASER RISE|NSW,FRASER RISE|VIC
31066,HARKNESS,NSW,,12250,77,HARKNESS|NSW,HAWKS NEST|NSW
31066,HARKNESS,NSW,,10099,75,HARKNESS|NSW,ARKSTONE|NSW
31066,HARKNESS,NSW,,21358,75,HARKNESS|NSW,HARKNESS|VIC
31068,KURUNJANG,NSW,,12189,83,KURUNJANG|NSW,GURNANG|NSW
31068,KURUNJANG,NSW,,12190,77,KURUNJANG|NSW,GURRANANG|NSW
31068,KURUNJANG,NSW,,12670,77,KURUNJANG|NSW,KUNDABUNG|NSW
31072,MELTON WEST,NSW,,15267,80,MELTON WEST|NSW,WEST HOXTON|NSW
31072,MELTON WEST,NSW,,21973,80,MELTON WEST|NSW,MELTON WEST|VIC
31072,MELTON WEST,NSW,,11502,79,MELTON WEST|NSW,DENISTONE WEST|NSW
31074,TOOLERN VALE,NSW,,13751,80,TOOLERN VALE|NSW,OXLEY VALE|NSW
31074,TOOLERN VALE,NSW,,14792,79,TOOLERN VALE|NSW,THE VALE|NSW
31074,TOOLERN VALE,NSW,,23067,75,TOOLERN VALE|NSW,TOOLERN VALE|VIC
31077,COBBLEBANK,NSW,,20702,79,COBBLEBANK|NSW,COBBLEBANK|VIC
31077,COBBLEBANK,NSW,,11255,77,COBBLEBANK|NSW,COOLEMAN|NSW
31077,COBBLEBANK,NSW,,11158,75,COBBLEBANK|NSW,COBAKI|NSW
31081,EYNESBURY,NSW,,21068,77,EYNESBURY|NSW,EYNESBURY|VIC
31081,EYNESBURY,NSW,,10113,75,EYNESBURY|NSW,ASHBURY|NSW
31081,EYNESBURY,NSW,,12530,75,EYNESBURY|NSW,KENEBRI|NSW
31085,STRATHTULLOH,NSW,,22879,75,STRATHTULLOH|NSW,STRATHTULLOH|VIC
31085,STRATHTULLOH,NSW,,14425,71,STRATHTULLOH|NSW,STRATHFIELD|NSW
31085,STRATHTULLOH,NSW,,15480,71,STRATHTULLOH|NSW,WRATHALL|NSW
31087,WEIR VIEWS,NSW,,23307,79,WEIR VIEWS|NSW,WEIR VIEWS|VIC
31087,WEIR VIEWS,NSW,,14963,69,WEIR VIEWS|NSW,TWIN RIVERS|NSW
31087,WEIR VIEWS,NSW,,51630,69,WEIR VIEWS|NSW,SWAN VIEW|WA
31089,BACCHUS MARSH,NSW,,20110,82,BACCHUS MARSH|NSW,BACCHUS MARSH|VIC
31089,BACCHUS MARSH,NSW,,13434,71,BACCHUS MARSH|NSW,MURRAYS BEACH|NSW
31089,BACCHUS MARSH,NSW,,12929,70,BACCHUS MARSH|NSW,MACMASTERS BEACH|NSW
31095,COIMADAI,NSW,,11205,82,COIMADAI|NSW,COMARA|NSW
31095,COIMADAI,NSW,,11207,78,COIMADAI|NSW,COMBARA|NSW
31095,COIMADAI,NSW,,11266,77,COIMADAI|NSW,COOMBADJHA|NSW
31104,MADDINGLEY,NSW,,12446,79,MADDINGLEY|NSW,JIMARINGLE|NSW
31104,MADDINGLEY,NSW,,21874,79,MADDINGLEY|NSW,MADDINGLEY|VIC
31104,MADDINGLEY,NSW,,12982,78,MADDINGLEY|NSW,MANLY|NSW
31106,MERRIMU,NSW,,13102,83,MERRIMU|NSW,MERIMBULA|NSW
31106,MERRIMU,NSW,,10396,82,MERRIMU|NSW,BERRIMA|NSW
31106,MERRIMU,NSW,,13112,82,MERRIMU|NSW,MERRILL|NSW
31115,KOROBEIT,NSW,,12626,76,KOROBEIT|NSW,KLORI|NSW
31115,KOROBEIT,NSW,,12637,76,KOROBEIT|NSW,KOOBA|NSW
31115,KOROBEIT,NSW,,13240,76,KOROBEIT|NSW,MOOBI|NSW
31117,MYRNIONG,NSW,,11624,78,MYRNIONG|NSW,DYRRING|NSW
31117,MYRNIONG,NSW,,12501,78,MYRNIONG|NSW,KARIONG|NSW
31117,MYRNIONG,NSW,,13056,78,MYRNIONG|NSW,MAYRUNG|NSW
31123,BEREMBOKE,NSW,,10351,83,BEREMBOKE|NSW,BEMBOKA|NSW
31123,BEREMBOKE,NSW,,10727,82,BEREMBOKE|NSW,BROKE|NSW
31123,BEREMBOKE,NSW,,10689,78,BEREMBOKE|NSW,BREDBO|NSW
31127,BUNDING,NSW,,10661,82,BUNDING|NSW,BOWNING|NSW
31127,BUNDING,NSW,,10785,82,BUNDING|NSW,BUDDONG|NSW
31127,BUNDING,NSW,,10789,82,BUNDING|NSW,BUDGONG|NSW
31131,DURDIDWARRAH,NSW,,20975,81,DURDIDWARRAH|NSW,DURDIDWARRAH|VIC
31131,DURDIDWARRAH,NSW,,11391,76,DURDIDWARRAH|NSW,CUDMIRRAH|NSW
31131,DURDIDWARRAH,NSW,,10821,71,DURDIDWARRAH|NSW,BUNDABURRAH|NSW
31133,FISKVILLE,NSW,,12823,81,FISKVILLE|NSW,LIONSVILLE|NSW
31133,FISKVILLE,NSW,,13160,81,FISKVILLE|NSW,MILLSVILLE|NSW
31133,FISKVILLE,NSW,,10124,80,FISKVILLE|NSW,ASHVILLE|NSW
31137,MOUNT WALLACE,NSW,,22188,82,MOUNT WALLACE|NSW,MOUNT WALLACE|VIC
31137,MOUNT WALLACE,NSW,,13354,80,MOUNT WALLACE|NSW,MOUNT RAE|NSW
31137,MOUNT WALLACE,NSW,,13348,75,MOUNT WALLACE|NSW,MOUNT OLIVE|NSW
31142,BAKERY HILL,NSW,,10474,83,BAKERY HILL|NSW,BLACK HILL|NSW
31142,BAKERY HILL,NSW,,11785,83,BAKERY HILL|NSW,FAIRY HILL|NSW
31142,BAKERY HILL,NSW,,50058,83,BAKERY HILL|NSW,BAKERS HILL|WA
31150,BALLARAT NORTH,NSW,,20133,83,BALLARAT NORTH|NSW,BALLARAT NORTH|VIC
31150,BALLARAT NORTH,NSW,,13588,81,BALLARAT NORTH|NSW,NORTH BALGOWLAH|NSW
31150,BALLARAT NORTH,NSW,,13585,77,BALLARAT NORTH|NSW,NORTH ARM|NSW
31160,GOLDEN POINT,NSW,,12105,84,GOLDEN POINT|NSW,GREEN POINT|NSW
31160,GOLDEN POINT,NSW,,10554,81,GOLDEN POINT|NSW,BOLTON POINT|NSW
31160,GOLDEN POINT,NSW,,11154,80,GOLDEN POINT|NSW,COAL POINT|NSW
31162,INVERMAY PARK,NSW,,10682,80,INVERMAY PARK|NSW,BRAY PARK|NSW
31162,INVERMAY PARK,NSW,,10402,77,INVERMAY PARK|NSW,BERRY PARK|NSW
31162,INVERMAY PARK,NSW,,10407,76,INVERMAY PARK|NSW,BEVERLEY PARK|NSW
31164,LAKE WENDOUREE,NSW,,21736,83,LAKE WENDOUREE|NSW,LAKE WENDOUREE|VIC
31164,LAKE WENDOUREE,NSW,,12717,74,LAKE WENDOUREE|NSW,LAKE TABOURIE|NSW
31164,LAKE WENDOUREE,NSW,,15415,71,LAKE WENDOUREE|NSW,WONBOYN LAKE|NSW
31166,LUCAS,NSW,,10770,78,LUCAS|NSW,BUCCA|NSW
31166,LUCAS,NSW,,12380,78,LUCAS|NSW,ILUKA|NSW
31166,LUCAS,NSW,,12747,78,LUCAS|NSW,LARGS|NSW
31178,SOLDIERS HILL,NSW,,14261,82,SOLDIERS HILL|NSW,SHOOTERS HILL|NSW
31178,SOLDIERS HILL,NSW,,33179,82,SOLDIERS HILL|NSW,SOLDIERS HILL|QLD
31178,SOLDIERS HILL,NSW,,13712,76,SOLDIERS HILL|NSW,OLD MILL|NSW
