ssc,suburb_name,state,postcodes
14489,SYDNEY,NSW,1007
14490,SYDNEY,NSW,1008
14491,SYDNEY,NSW,1009
14492,SYDNEY,NSW,1010
14493,SYDNEY,NSW,1020
14494,SYDNEY,NSW,1021
14495,SYDNEY,NSW,1022
14496,SYDNEY,NSW,1023
14497,SYDNEY,NSW,1025
14498,SYDNEY,NSW,1026
14499,SYDNEY,NSW,1027
14500,SYDNEY,NSW,1028
14501,SYDNEY,NSW,1029
14502,SYDNEY,NSW,1030
14503,SYDNEY,NSW,1031
14504,SYDNEY,NSW,1032
14505,SYDNEY,NSW,1033
14506,SYDNEY,NSW,1034
14507,SYDNEY,NSW,1035
14508,SYDNEY,NSW,1036
14509,SYDNEY,NSW,1037
14510,SYDNEY,NSW,1038
14511,SYDNEY,NSW,1039
14512,SYDNEY,NSW,1040
14513,SYDNEY,NSW,1041
14514,SYDNEY,NSW,1042
14515,SYDNEY,NSW,1043
14516,SYDNEY,NSW,1044
14517,SYDNEY,NSW,1045
14518,SYDNEY,NSW,1046
14519,SYDNEY,NSW,1100
14520,SYDNEY,NSW,1101
14521,SYDNEY,NSW,1105
14522,SYDNEY,NSW,1106
14523,SYDNEY,NSW,1107
14524,SYDNEY,NSW,1108
14525,SYDNEY,NSW,1109
14526,SYDNEY,NSW,1110
14527,SYDNEY,NSW,1112
14528,SYDNEY,NSW,1113
14529,SYDNEY,NSW,1114
14530,SYDNEY,NSW,1115
14531,SYDNEY,NSW,1116
14532,SYDNEY,NSW,1117
14533,SYDNEY,NSW,1118
14534,SYDNEY,NSW,1119
14535,SYDNEY,NSW,1120
14536,SYDNEY,NSW,1121
14537,SYDNEY,NSW,1122
14538,SYDNEY,NSW,1123
14539,SYDNEY,NSW,1124
14540,SYDNEY,NSW,1125
14541,SYDNEY,NSW,1126
14542,SYDNEY,NSW,1127
14543,SYDNEY,NSW,1128
14544,SYDNEY,NSW,1129
14545,SYDNEY,NSW,1130
14546,SYDNEY,NSW,1131
14547,SYDNEY,NSW,1132
14548,SYDNEY,NSW,1133
14549,SYDNEY,NSW,1134
14550,SYDNEY,NSW,1135
14551,SYDNEY,NSW,1136
14552,SYDNEY,NSW,1137
14553,SYDNEY,NSW,1138
14554,SYDNEY,NSW,1139
14555,SYDNEY,NSW,1140
14556,SYDNEY,NSW,1141
14557,SYDNEY,NSW,1142
14558,SYDNEY,NSW,1143
14559,SYDNEY,NSW,1144
14560,SYDNEY,NSW,1145
14561,SYDNEY,NSW,1146
14562,SYDNEY,NSW,1147
14563,SYDNEY,NSW,1148
14564,SYDNEY,NSW,1149
14565,SYDNEY,NSW,1150
14566,SYDNEY,NSW,1151
14567,SYDNEY,NSW,1152
14568,SYDNEY,NSW,1153
14569,SYDNEY,NSW,1154
14570,SYDNEY,NSW,1155
14571,SYDNEY,NSW,1156
14572,SYDNEY,NSW,1157
14573,SYDNEY,NSW,1158
14574,SYDNEY,NSW,1159
14575,SYDNEY,NSW,1160
14576,SYDNEY,NSW,1161
14577,SYDNEY,NSW,1162
14578,SYDNEY,NSW,1163
14579,SYDNEY,NSW,1164
14580,SYDNEY,NSW,1165
14581,SYDNEY,NSW,1166
14582,SYDNEY,NSW,1167
14583,SYDNEY,NSW,1168
14584,SYDNEY,NSW,1169
14585,SYDNEY,NSW,1170
14586,SYDNEY,NSW,1171
14587,SYDNEY,NSW,1172
14588,SYDNEY,NSW,1173
14589,SYDNEY,NSW,1174
14590,SYDNEY,NSW,1175
14591,SYDNEY,NSW,1176
14592,SYDNEY,NSW,1177
14593,SYDNEY,NSW,1178
14594,SYDNEY,NSW,1179
14595,SYDNEY,NSW,1180
14596,SYDNEY,NSW,1181
14597,SYDNEY,NSW,1182
14598,SYDNEY,NSW,1183
14599,SYDNEY,NSW,1184
14600,SYDNEY,NSW,1185
14601,SYDNEY,NSW,1186
14602,SYDNEY,NSW,1187
14603,SYDNEY,NSW,1188
14604,SYDNEY,NSW,1189
14605,SYDNEY,NSW,1190
14606,SYDNEY,NSW,1191
14607,SYDNEY,NSW,1192
14608,SYDNEY,NSW,1193
14609,SYDNEY,NSW,1194
14610,SYDNEY,NSW,1195
14611,SYDNEY,NSW,1196
14612,SYDNEY,NSW,1197
14613,SYDNEY,NSW,1198
14614,SYDNEY,NSW,1199
14615,SYDNEY,NSW,1201
14616,SYDNEY,NSW,1202
14617,SYDNEY,NSW,1203
14618,SYDNEY,NSW,1205
14619,SYDNEY,NSW,1207
14620,SYDNEY,NSW,1291
14621,SYDNEY,NSW,1292
14622,SYDNEY,NSW,1293
14623,SYDNEY,NSW,1294
14624,SYDNEY,NSW,1295
14625,SYDNEY,NSW,1296
14626,SYDNEY,NSW,1297
14627,SYDNEY,NSW,1298
14628,SYDNEY,NSW,1299
14629,SYDNEY,NSW,2000
14630,SYDNEY,NSW,2001
14631,SYDNEY DOMESTIC AIRPORT,NSW,2020
14632,SYDNEY GATEWAY FACILITY,NSW,2891
14633,SYDNEY INTERNATIONAL AIRPORT,NSW,2020
14634,SYDNEY MARKETS,NSW,2129
14635,SYDNEY OLYMPIC PARK,NSW,2127
14636,SYDNEY SOUTH,NSW,1231
14637,SYDNEY SOUTH,NSW,1232
14638,SYDNEY SOUTH,NSW,1233
14639,SYDNEY SOUTH,NSW,1234
14640,SYDNEY SOUTH,NSW,1235
14641,SYDNEY SOUTH,NSW,2000
14642,SYLVANIA,NSW,2224
14643,SYLVANIA SOUTHGATE,NSW,2224
14644,SYLVANIA WATERS,NSW,2224
14645,TABBIL CREEK,NSW,2420
14646,TABBIMOBLE,NSW,2472
14647,TABBITA,NSW,2652
14648,TABLE TOP,NSW,2640
14649,TABULAM,NSW,2469
14650,TECOMA,NSW,2259
14651,TACOMA SOUTH,NSW,2259
14652,TAHLEE,NSW,2324
14653,TAHMOOR,NSW,2573
14654,TALARM,NSW,2447
14655,TALAWANTA,NSW,2839
14656,TALBINGO,NSW,2720
14657,TALBRAGAR,NSW,2830
14658,TALLAGANDA,NSW,2581
14659,TALLAWANG,NSW,2852
14660,TALLAWONG,NSW,2762
14661,TALLIMBA,NSW,2669
14662,TALLONG,NSW,2579
14663,TALLOWAL,NSW,2540
14664,TALLOWWOOD RIDGE,NSW,2453
14665,TALLWOOD,NSW,2798
14666,TALLWOODS VILLAGE,NSW,2430
14667,TALMALMO,NSW,2640
14668,TALOFA,NSW,2481
14669,TALOUMBI,NSW,2463
14670,TAMARAMA,NSW,2026
14671,TAMBAN,NSW,2441
14672,TAMBAR SPRINGS,NSW,2381
14673,TAMBAROORA,NSW,2795
14674,TAMBAROORA,NSW,2850
14675,TAMINDA,NSW,2340
14676,TAMWORTH,NSW,2340
14677,TAMWORTH SOUTH,NSW,2340
14678,TANGLEWOOD,NSW,2488
14679,TANGMANGAROO,NSW,2582
14680,TANILBA BAY,NSW,2319
14681,TANJA,NSW,2550
14682,TANYBRYN,NSW,2357
14683,TANNAS MOUNT,NSW,2795
14684,TANTANGARA,NSW,2629
14685,TANTAWANGALO,NSW,2550
14686,TANTONAN,NSW,2731
14687,TAPITALLEE,NSW,2540
14688,TULKARA,NSW,2665
14689,TARADALE,NSW,2653
14690,TARAGO,NSW,2580
14691,TARALGA,NSW,2580
14692,TRUGANINA,NSW,2787
14693,TARBAN,NSW,2372
14694,TARBUCK BAY,NSW,2428
14695,TARCUTTA,NSW,2652
14696,TARRENLEA,NSW,2430
14697,TAREE DC,NSW,2430
14698,WERRIBEE SOUTH,NSW,2430
14699,TAREE WEST,NSW,2430
14700,TAREN POINT,NSW,2229
14701,TARKEETH,NSW,2455
14702,TAROON,NSW,2580
14703,TARRABANDRA,NSW,2722
14704,TARRAGANDA,NSW,2550
14705,TARRAWANNA,NSW,2518
14706,TARRIARO,NSW,2390
14707,TARRONE,NSW,2322
14708,TASCOTT,NSW,2250
14709,TATHAM,NSW,2471
14710,TATHRA,NSW,2550
14711,TATYOON,NSW,2650
14712,TAYLOR SQUARE,NSW,2010
14713,TAYLORS ARM,NSW,2447
14714,TAYLORS BEACH,NSW,2316
14715,TAYLORS LAKES,NSW,2586
14716,TAYLORS POINT,NSW,2107
14717,TEA GARDENS,NSW,2324
14718,TELARAH,NSW,2320
14719,TELEGRAPH POINT,NSW,2441
14720,TELOPEA,NSW,2117
14721,TEMAGOG,NSW,2440
14722,TEMORA,NSW,2666
14723,TEMPLESTOWE,NSW,2044
14724,TEN MILE HOLLOW,NSW,2250
14725,TENAMBIT,NSW,2323
14726,TENANDRA,NSW,2824
14727,TENNYSON,NSW,2754
14728,TENNYSON POINT,NSW,2111
14729,TENT HILL,NSW,2371
14730,TENTERDEN,NSW,2365
14731,TENTERFIELD,NSW,2372
14732,TERALBA,NSW,2284
14733,TERANIA CREEK,NSW,2480
14734,TERARA,NSW,2540
14735,TERIDGERIE,NSW,2829
14736,TERMEIL,NSW,2539
14737,TERRABELLA,NSW,2818
14738,TERRABELLA,NSW,2831
14739,TERRACE CREEK,NSW,2474
14740,TERRAGON,NSW,2484
14741,TERRAMUNGAMINE,NSW,2830
14742,TERRANORA,NSW,2486
14743,TERREEL,NSW,2422
14744,TERREY HILLS,NSW,2084
14745,TERRIGAL,NSW,2260
14746,TERRY HIE HIE,NSW,2400
14747,TEVEN,NSW,2478
14748,TEWINGA,NSW,2449
14749,THALABA,NSW,2397
14750,THALABA,NSW,2583
14751,THALGARRAH,NSW,2350
14752,THARBOGANG,NSW,2680
14753,THE ANGLE,NSW,2620
14754,THE BASIN,NSW,2108
14755,THE BASIN,NSW,2365
14756,THE BIGHT,NSW,2429
14757,THE BRANCH,NSW,2425
14758,THE BROTHERS,NSW,2630
14759,THE CHANNON,NSW,2480
14760,THE DEVILS WILDERNESS,NSW,2758
14761,THE ENTRANCE,NSW,2261
14762,THE ENTRANCE NORTH,NSW,2261
14763,THE FRESHWATER,NSW,2466
14764,THE GAP,NSW,2472
14765,THE GAP,NSW,2650
14766,THE GLEN,NSW,2476
14767,THE GROVE,NSW,2729
14768,THE GULF,NSW,2365
14769,THE GULF,NSW,2371
14770,THE HATCH,NSW,2444
14771,THE HILL,NSW,2300
14772,THE JUNCTION,NSW,2291
14773,THE LAGOON,NSW,2795
14774,THE MARRA,NSW,2831
14775,THE MEADOWS,NSW,2787
14776,THE OAKS,NSW,2570
14777,THE PILLIGA,NSW,2388
14778,THE PINNACLES,NSW,2460
14779,THE POCKET,NSW,2483
14780,THE PONDS,NSW,2769
14781,THE RIDGEWAY,NSW,2620
14782,THE RISK,NSW,2474
14783,THE ROCK,NSW,2655
14784,THE ROCKS,NSW,2000
14785,THE ROCKS,NSW,2795
14786,THE SANDON,NSW,2463
14787,THE SCRUB,NSW,2372
14788,THE SISTERS,NSW,2866
14789,THE SLOPES,NSW,2754
14790,THE TROFFS,NSW,2875
14791,THE UNIVERSITY OF SYDNEY,NSW,2006
14792,THE VALE,NSW,2715
14793,THE WHITEMAN,NSW,2460
14794,THERESA CREEK,NSW,2469
14795,THERESA PARK,NSW,2570
14796,THIRD CREEK,NSW,2583
14797,THIRLDENE,NSW,2347
14798,THIRLMERE,NSW,2572
14799,THIRLOENE,NSW,2347
14800,THIRROUL,NSW,2515
14801,TORQUAY,NSW,2454
14802,THORNLEIGH,NSW,2120
14803,THORNTON,NSW,2322
14804,THREDBO,NSW,2625
14805,THREDBO VILLAGE,NSW,2625
14806,THRUMSTER,NSW,2444
14807,THUDDUNGRA,NSW,2594
14808,THULE,NSW,2732
14809,THUMB CREEK,NSW,2447
14810,THURGOONA,NSW,2640
14811,THYRA,NSW,2731
14812,TIANJARA,NSW,2622
14813,TIBBUC,NSW,2422
14814,TIBOOBURRA,NSW,2880
14815,TICHBORNE,NSW,2870
14816,TICHULAR,NSW,2850
14817,TIGHES HILL,NSW,2297
14818,TIKITERE,NSW,2400
14819,TILBA TILBA,NSW,2546
14820,TILBUSTER,NSW,2350
14821,TILLEGRA,NSW,2420
14822,TILLIGERRY CREEK,NSW,2319
14823,TILPA,NSW,2840
14824,TIMBARRA,NSW,2372
14825,TIMBILLICA,NSW,2551
14826,TIMBUMBURI,NSW,2340
14827,TIMOR,NSW,2338
14828,TINDAREY,NSW,2835
14829,TINDERRY,NSW,2620
14830,TINGHA,NSW,2369
14831,TINGIRA HEIGHTS,NSW,2290
14832,TINONEE,NSW,2430
14833,TINPOT,NSW,2546
14834,TINTENBAR,NSW,2478
14835,TINTINHULL,NSW,2352
14836,TIONA,NSW,2428
14837,TIPPERARY,NSW,2429
14838,TIRI,NSW,2424
14839,TIRRANNAVILLE,NSW,2580
14840,TITAATEE CREEK,NSW,2422
14841,TOCAL,NSW,2421
14842,TOCUMWAL,NSW,2714
14843,TOLBAR,NSW,2629
14844,TOLLAND,NSW,2650
14845,TOLWONG,NSW,2622
14846,TOMAGO,NSW,2322
14847,TOMAKIN,NSW,2537
14848,TOMALLA,NSW,2337
14849,TOMBONG,NSW,2633
14850,TOMBOYE,NSW,2622
14851,TOMERONG,NSW,2540
14852,TOMEWIN,NSW,2484
14853,TOMINGLEY,NSW,2869
14854,TOMKI,NSW,2470
14855,TOMS CREEK,NSW,2446
14856,TONDERBURINE,NSW,2817
14857,TONDERBURINE,NSW,2828
14858,WONGARRA,NSW,2527
14859,TOORONGA,NSW,2864
14860,TOOLEYBUC,NSW,2736
14861,TOOLIJOOA,NSW,2534
14862,TOOLOOM,NSW,2475
14863,TOOLOON,NSW,2829
14864,TOOMA,NSW,2642
14865,TOONGABBIE,NSW,2146
14866,TOONGABBIE EAST,NSW,2146
14867,TOONGI,NSW,2830
14868,TOONUMBAR,NSW,2474
14869,TOORANIE,NSW,2734
14870,TOORAWEENAH,NSW,2817
14871,TOORAWEENAH,NSW,2831
14872,TOORMINA,NSW,2452
14873,TOOROOKA,NSW,2440
14874,TOOTHDALE,NSW,2550
14875,TOOTOOL,NSW,2655
14876,TOOWOON BAY,NSW,2261
14877,TOOYAL,NSW,2701
14878,TOPI TOPI,NSW,2423
14879,TORONTO,NSW,2283
14880,TORRINGTON,NSW,2371
14881,TORRYBURN,NSW,2358
14882,TORRYBURN,NSW,2421
14883,TOTNES VALLEY,NSW,2850
14884,TOTTENHAM,NSW,2873
14885,TOUGA,NSW,2622
14886,TOUKLEY,NSW,2263
14887,TOWAC,NSW,2800
14888,TOWALLUM,NSW,2460
14889,TOWAMBA,NSW,2550
14890,TOWNSEND,NSW,2463
14891,TOWRADGI,NSW,2518
14892,TOWRANG,NSW,2580
14893,TRAJERE,NSW,2806
14894,TRALEE,NSW,2620
14895,TRANGIE,NSW,2823
14896,TREGEAGLE,NSW,2480
14897,TREGEAR,NSW,2770
14898,TYRENDARRA,NSW,2460
14899,TRENTHAM CLIFFS,NSW,2738
14900,TREVALLYN,NSW,2421
14901,TREWILGA,NSW,2869
14902,TRIAMBLE,NSW,2850
14903,TRIANGLE FLAT,NSW,2795
14904,TRIDA,NSW,2878
14905,TROY JUNCTION,NSW,2830
14906,TRUNDLE,NSW,2875
14907,TRUNGLEY HALL,NSW,2666
14908,TRUNKEY,NSW,2795
14909,TRUNKEY CREEK,NSW,2795
14910,TRUSTUMS HILL,NSW,2472
14911,TUBBAMURRA,NSW,2365
14912,TUBBUL,NSW,2594
14913,TUCABIA,NSW,2462
14914,TUCKI TUCKI,NSW,2480
14915,TUCKOMBIL,NSW,2477
14916,TUCKURIMBA,NSW,2480
14917,TUELOGA,NSW,2734
14918,TUENA,NSW,2583
14919,TUGGERAH,NSW,2259
14920,TUGGERAWONG,NSW,2259
14921,TUGRABAKH,NSW,2422
14922,TULLAKOOL,NSW,2732
14923,TULLAMORE,NSW,2874
14924,TULLARWALLA,NSW,2540
14925,TULLERA,NSW,2480
14926,TULLIBIGEAL,NSW,2669
14927,TULLIMBAR,NSW,2527
14928,TULLOONA,NSW,2400
14929,TULLYMORGAN,NSW,2463
14930,TUMBARUMBA,NSW,2653
14931,TUMBI UMBI,NSW,2261
14932,TUMBLONG,NSW,2729
14933,TUMBULGUM,NSW,2490
14934,TUMORRAMA,NSW,2720
14935,TUMUT,NSW,2720
14936,TUMUT PLAINS,NSW,2720
14937,TUNCESTER,NSW,2480
14938,TUNCURRY,NSW,2428
14939,TUNGLEBUNG,NSW,2469
14940,TUNGSTEN,NSW,2371
14941,TUNTABLE CREEK,NSW,2480
14942,TUNTABLE FALLS,NSW,2480
14943,TUPPAL,NSW,2714
14944,TURA BEACH,NSW,2548
14945,TURILL,NSW,2850
14946,TURLINJAH,NSW,2537
14947,TURNERS FLAT,NSW,2440
14948,TURONDALE,NSW,2795
14949,TUROSS,NSW,2630
14950,TUROSS HEAD,NSW,2537
14951,TURRAMURRA,NSW,2074
14952,TURRAWAN,NSW,2390
14953,TURRELLA,NSW,2205
14954,TURVEY PARK,NSW,2650
14955,TWEED HEADS,NSW,2485
14956,TWEED HEADS SOUTH,NSW,2486
14957,TWEED HEADS SOUTH DC,NSW,2486
14958,TWEED HEADS WEST,NSW,2485
14959,TWELVE MILE,NSW,2850
14960,TWELVE MILE CREEK,NSW,2324
14961,TWELVE MILE PEG,NSW,2540
14962,TWENTY FORESTS,NSW,2795
14963,TWIN RIVERS,NSW,2410
14964,TWO MILE FLAT,NSW,2852
14965,TYAGARAH,NSW,2481
14966,TYALGUM,NSW,2484
14967,TYALGUM CREEK,NSW,2484
14968,TYGALGAH,NSW,2484
14969,TYNDALE,NSW,2460
14970,TYRINGHAM,NSW,2453
14971,UARBRY,NSW,2329
14972,UKI,NSW,2484
14973,ULAMAMBRI,NSW,2357
14974,ULAN,NSW,2850
14975,ULLADULLA,NSW,2539
14976,ULLAMALLA,NSW,2850
14977,ULMARRA,NSW,2462
14978,YUULONG,NSW,2450
14979,ULOOLA,NSW,2232
14980,ULTIMO,NSW,2007
14981,UMINA BEACH,NSW,2257
14982,UNANDERRA,NSW,2526
14983,UNANDERRA DC,NSW,2526
14984,UNDERBANK,NSW,2420
14985,UNDERCLIFFE,NSW,2206
14986,UNDERCLIFFE,NSW,4380
14987,UNGARIE,NSW,2669
14988,UNIVERSITY OF NEW ENGLAND,NSW,2351
14989,UNIVERSITY OF WOLLONGONG,NSW,2522
14990,UNSW SYDNEY,NSW,1466
14991,UNSW SYDNEY,NSW,2052
14992,UNUMGAR,NSW,2474
14993,UPPER ALLYN,NSW,2311
14994,UPPER BINGARA,NSW,2404
14995,UPPER BOWMAN,NSW,2422
14996,UPPER BURRINGBAR,NSW,2483
14997,UPPER BYLONG,NSW,2849
14998,UPPER CHICHESTER,NSW,2420
14999,UPPER COLO,NSW,2756
15000,UPPER COOPERS CREEK,NSW,2480
15001,UPPER COOPERS CREEK,NSW,2482
15002,UPPER COPMANHURST,NSW,2460
15003,UPPER CORINDI,NSW,2456
15004,UPPER CRYSTAL CREEK,NSW,2484
15005,UPPER DARTBROOK,NSW,2336
15006,UPPER DUCK CREEK,NSW,2469
15007,UPPER DUROBY,NSW,2486
15008,UPPER EDEN CREEK,NSW,2474
15009,UPPER FINE FLOWER,NSW,2460
15010,UPPER GROWEE,NSW,2849
15011,UPPER HORSESHOE CREEK,NSW,2474
15012,UPPER HORTON,NSW,2347
15013,UPPER KANGAROO RIVER,NSW,2577
15014,UPPER KANGAROO VALLEY,NSW,2577
15015,UPPER KARUAH RIVER,NSW,2415
15016,UPPER LANSDOWNE,NSW,2430
15017,UPPER MACDONALD,NSW,2775
15018,UPPER MAIN ARM,NSW,2482
15019,UPPER MANGROVE,NSW,2250
15020,UPPER MANILLA,NSW,2346
15021,UPPER MONGOGARIE,NSW,2470
15022,UPPER MYALL,NSW,2423
15023,UPPER NILE,NSW,2849
15024,UPPER ORARA,NSW,2450
15025,UPPER PAPPINBARRA,NSW,2446
15026,UPPER ROLLANDS PLAINS,NSW,2441
15027,UPPER ROUCHEL,NSW,2336
15028,UPPER TAYLORS ARM,NSW,2447
15029,UPPER THORA,NSW,2454
15030,UPPER TOOLOOM,NSW,2475
15031,UPPER TURON,NSW,2795
15032,UPPER WILSONS CREEK,NSW,2482
15033,UPPER YARROWITCH,NSW,2354
15034,UPSALLS CREEK,NSW,2439
15035,URALBA,NSW,2477
15036,URALLA,NSW,2358
15037,URANA,NSW,2645
15038,URANGELINE,NSW,2656
15039,URANGELINE EAST,NSW,2656
15040,URANQUINTY,NSW,2652
15041,URAWILKIE,NSW,2829
15042,URBENVILLE,NSW,2475
15043,URIARRA,NSW,2611
15044,URILA,NSW,2620
15045,URISINO,NSW,2840
15046,URLIUP,NSW,2484
15047,UROLY,NSW,2700
15048,URUNGA,NSW,2455
15049,UTUNGUN,NSW,2447
15050,VACY,NSW,2421
15051,VALE OF CLWYDD,NSW,2790
15052,VALENTINE,NSW,2280
15053,VALERY,NSW,2454
15054,VALLA,NSW,2448
15055,VALLA BEACH,NSW,2448
15056,VALLEY HEIGHTS,NSW,2777
15057,YARRAVILLE,NSW,2566
15058,VAUCLUSE,NSW,2030
15059,VERGES CREEK,NSW,2440
15060,WERONA,NSW,2550
15061,VIEWMONT,NSW,2448
15062,VILLAWOOD,NSW,2163
15063,VINCENTIA,NSW,2540
15064,VINEYARD,NSW,2765
15065,VIOLET HILL,NSW,2423
15066,VITTORIA,NSW,2799
15067,VOYAGER POINT,NSW,2172
15068,WADALBA,NSW,2259
15069,WADBILLIGA,NSW,2546
15070,WADEVILLE,NSW,2474
15071,WAGGA WAGGA,NSW,2650
15072,WAGGA WAGGA BC,NSW,2650
15073,WAGGA WAGGA NORTH,NSW,2650
15074,WAGGA WAGGA RAAF,NSW,2651
15075,WAGGA WAGGA SOUTH,NSW,2650
15076,WAGRAGOBILLY,NSW,2722
15077,WAGSTAFFE,NSW,2257
15078,WAHROONGA,NSW,2076
15079,WANTIRNA,NSW,2077
15080,WAITUI,NSW,2443
15081,WAKEFIELD,NSW,2278
15082,WAKELEY,NSW,2176
15083,WAKOOL,NSW,2710
15084,WALANG,NSW,2795
15085,WALBUNDRIE,NSW,2642
15086,WALCHA,NSW,2354
15087,WALCHA ROAD,NSW,2354
15088,WALDEGRAVE,NSW,2800
15089,WALGETT,NSW,2832
15090,WALHALLOW,NSW,2343
15091,WALLA WALLA,NSW,2659
15092,WALLABADAH,NSW,2343
15093,WALLABI POINT,NSW,2430
15094,WALLABY CREEK,NSW,2475
15095,WALLACETOWN,NSW,2650
15096,WALLACIA,NSW,2745
15097,WALLAGA LAKE,NSW,2546
15098,WALLAGA LAKE HEIGHTS,NSW,2546
15099,WALLAGOOT,NSW,2550
15100,WALLALONG,NSW,2320
15101,WALLAMORE,NSW,2340
15102,WALLANBAH,NSW,2422
15103,WALLANGRA,NSW,2360
15104,WALLANTHERY,NSW,2675
15105,WALLARAH,NSW,2259
15106,WALLARINGA,NSW,2420
15107,WALLAROBBA,NSW,2420
15108,WALLAROO,NSW,2324
15109,WILLATOOK,NSW,2618
15110,WALLENDBEEN,NSW,2588
15111,WALLERAWANG,NSW,2845
15112,WALLEROOBIE,NSW,2665
15113,WALLINGAT,NSW,2423
15114,WALLINGAT,NSW,2428
15115,WALLIS LAKE,NSW,2428
15116,WALLSEND,NSW,2287
15117,WALLSEND DC,NSW,2287
15118,WALLSEND SOUTH,NSW,2287
15119,WALMER,NSW,2820
15120,WAMBAN,NSW,2537
15121,WAMBANGALANG,NSW,2830
15122,WAMBERAL,NSW,2260
15123,WAMBOIN,NSW,2620
15124,WARRNAMBOOL,NSW,2795
15125,WAMBROOK,NSW,2630
15126,WAMOON,NSW,2705
15127,WANAARING,NSW,2840
15128,WANDANDIAN,NSW,2540
15129,WANDELLA,NSW,2550
15130,WANDERA,NSW,2360
15131,WANGOOM,NSW,2710
15132,WANDSWORTH,NSW,2365
15133,WANG WAUK,NSW,2423
15134,WANGANELLA,NSW,2710
15135,WANGANUI,NSW,2482
15136,WANGI WANGI,NSW,2267
15137,WANTABADGERY,NSW,2650
15138,WANTAGONG,NSW,2644
15139,WANTIOOL,NSW,2663
15140,WAPENGO,NSW,2550
15141,WAUBRA,NSW,2422
15142,WARRABKOOK,NSW,2304
15143,WARATAH,NSW,2298
15144,WARATAH WEST,NSW,2298
15145,WARBURN,NSW,2680
15146,WARDELL,NSW,2477
15147,WARDROP VALLEY,NSW,2484
15148,WARDS MISTAKE,NSW,2350
15149,WARDS RIVER,NSW,2422
15150,WAREEMBA,NSW,2046
15151,WARGAMBEGAL,NSW,2672
15152,WARIALDA,NSW,2402
15153,WARIALDA RAIL,NSW,2402
15154,WARILLA,NSW,2528
15155,WARKWORTH,NSW,2330
15156,WICKLIFFE,NSW,2866
15157,WARNERS BAY,NSW,2282
15158,WARNERVALE,NSW,2259
15159,WARRABAH,NSW,2346
15160,WARRANDYTE,NSW,2810
15161,WARRAGAI CREEK,NSW,2460
15162,WARRAGAMBA,NSW,2752
15163,WARRAGOON,NSW,2710
15164,WARRAK,NSW,2339
15165,WARRAH CREEK,NSW,2339
15166,WARRAH RIDGE,NSW,2343
15167,WARRAL,NSW,2340
15168,WARRANULLA,NSW,2423
15169,WARRAYURE,NSW,2074
15170,WARRAWIDGEE,NSW,2680
15171,WARRONG,NSW,2502
15172,WARRAZAMBIL CREEK,NSW,2474
15173,WARREGAH ISLAND,NSW,2469
15174,WARRELL CREEK,NSW,2447
15175,WARRENHEIP,NSW,2824
15176,WARRENDINE,NSW,2800
15177,WARRION,NSW,2622
15178,WARRIEWOOD,NSW,2102
15179,WARRIEWOOD DC,NSW,2102
15180,WARRIEWOOD SHOPPING SQUARE,NSW,2102
15181,WARRIGAL,NSW,2825
15182,WARRIMOO,NSW,2774
15183,WARRINGAH MALL,NSW,2100
15184,WARRIWILLAH,NSW,2429
15185,WARROO,NSW,2871
15186,WARRUMBUNGLE,NSW,2828
15187,WARUMBUL,NSW,2229
15188,WARUMBUL,NSW,2232
15189,WARWICK FARM,NSW,2170
15190,WASHPOOL,NSW,2425
15191,WASHPOOL,NSW,2460
15192,WATGANIA,NSW,2325
15193,WATANOBBI,NSW,2259
15194,WATERWAYS,NSW,2233
15195,WATERLOO,NSW,1440
15196,WATERLOO,NSW,1441
15197,WATERLOO,NSW,2017
15198,WATERLOO DC,NSW,2017
15199,WATERSLEIGH,NSW,2540
15200,WATERVIEW,NSW,2460
15201,WATERVIEW HEIGHTS,NSW,2460
15202,WATSONS BAY,NSW,2030
15203,WATSONS CREEK,NSW,2355
15204,WATTAMOLLA,NSW,2232
15205,WATTAMOLLA,NSW,2535
15206,WATTAMONDARA,NSW,2794
15207,WATTLE FLAT,NSW,2795
15208,WATTLE GROVE,NSW,2173
15209,WATTLE PONDS,NSW,2330
15210,WATTLE RIDGE,NSW,2575
15211,WATTLE SPRINGS,NSW,2357
15212,WATTON,NSW,2795
15213,WAUCHOPE,NSW,2446
15214,WAUGORAH,NSW,2711
15215,WAUKIVORY,NSW,2422
15216,WAVERLEY,NSW,2024
15217,WAVERLY,NSW,2337
15218,WAVERTON,NSW,2060
15219,WAY WAY,NSW,2447
15220,WAYO,NSW,2580
15221,WEABONGA,NSW,2340
15222,WEAN,NSW,2382
15223,WEBBERS CREEK,NSW,2421
15224,WEBBS CREEK,NSW,2775
15225,WEDDERBURN,NSW,2560
15226,WEE JASPER,NSW,2582
15227,WEE WAA,NSW,2388
15228,WEEDALLION,NSW,2594
15229,WEERING,NSW,2871
15230,WEEMELAH,NSW,2406
15231,WEETALIBA,NSW,2395
15232,WEETHALLE,NSW,2669
15233,WEILMORINGLE,NSW,2839
15234,WEISMANTELS,NSW,2415
15235,WEJA,NSW,2669
15236,WELAREGANG,NSW,2642
15237,WELBY,NSW,2575
15238,WELLINGROVE,NSW,2370
15239,WELLINGTON,NSW,2820
15240,WELLINGTON VALE,NSW,2371
15241,WELLS CROSSING,NSW,2460
15242,WENDOUREE,NSW,2250
15243,WENTWORTH,NSW,2648
15244,WENTWORTH FALLS,NSW,2782
