SAL_CODE_2021,SAL_NAME,Total_Population,Median_Age,Median_Income,Household_Size,STATE_NAME,Census_Year
SAL40280,Coles,35,44,1458,2.6,SA,2021
SAL40281,College Park,755,42,2454,2.5,SA,2021
SAL40282,Colley,40,45,2083,2.5,SA,2021
SAL40283,Collinsfield,6,60,1375,1.3,SA,2021
SAL40284,Collinsville (SA),11,19,1874,5.0,SA,2021
SAL40285,Collinswood,1496,36,1927,2.4,SA,2021
SAL40286,Colonel Light Gardens,3311,42,2491,2.8,SA,2021
SAL40287,Colton,24,51,2250,2.1,SA,2021
SAL40288,Comaum,42,41,1562,2.4,SA,2021
SAL40289,Commissariat Point,243,61,1210,1.9,SA,2021
SAL40290,Commonwealth Hill,0,0,0,0.0,SA,2021
SAL40291,Compton,812,41,2150,2.8,SA,2021
SAL40292,Concordia,153,53,1625,2.5,SA,2021
SAL40293,Condowie,61,35,1645,2.9,SA,2021
SAL40294,Conmurra,76,41,2166,3.0,SA,2021
SAL40295,Coober Pedy,1566,50,764,1.8,SA,2021
SAL40296,Coobowie,258,59,877,1.9,SA,2021
SAL40297,Cooke Plains,69,45,1125,2.4,SA,2021
SAL40298,Coolillie,8,34,3750,3.5,SA,2021
SAL40299,Cooltong,322,40,1392,2.5,SA,2021
SAL40300,Coomandook,83,46,1145,2.5,SA,2021
SAL40301,Coombe,63,44,1375,2.4,SA,2021
SAL40302,Coomooroo,13,47,1062,2.5,SA,2021
SAL40303,Coomunga,133,35,1656,3.0,SA,2021
SAL40304,Coonalpyn,350,50,1025,2.0,SA,2021
SAL40305,Coonamia,96,40,1474,2.3,SA,2021
SAL40306,Coonawarra (SA),135,53,1708,2.1,SA,2021
SAL40307,Coorabie,71,44,1375,2.3,SA,2021
SAL40308,Coorong,53,48,1218,2.3,SA,2021
SAL40309,Cootra,19,38,1324,3.2,SA,2021
SAL40310,Copeville,44,47,959,2.1,SA,2021
SAL40311,Copley (SA),83,41,575,2.0,SA,2021
SAL40312,Corny Point,120,53,706,2.2,SA,2021
SAL40313,Coromandel East,345,50,2531,2.9,SA,2021
SAL40314,Coromandel Valley,4380,41,2241,2.8,SA,2021
SAL40315,Cortlinye,44,35,1937,3.0,SA,2021
SAL40316,Corunna Station,19,32,1499,2.1,SA,2021
SAL40317,Coulta,213,40,1387,2.7,SA,2021
SAL40318,Cowandilla,1455,41,1310,2.3,SA,2021
SAL40319,Cowell,1124,53,1161,2.2,SA,2021
SAL40320,Cowirra,155,55,887,2.0,SA,2021
SAL40321,Cradock,44,53,1125,2.6,SA,2021
SAL40322,Crafers,2006,44,2530,2.7,SA,2021
SAL40323,Crafers West,1307,44,2438,2.7,SA,2021
SAL40324,Craigburn Farm,3099,41,2944,3.0,SA,2021
SAL40325,Craigmore,10943,37,1513,2.8,SA,2021
SAL40326,Crescent,221,47,1140,2.5,SA,2021
SAL40327,Cromer (SA),215,49,1625,2.5,SA,2021
SAL40328,Cross Roads (SA),155,46,825,2.1,SA,2021
SAL40329,Croydon (SA),1220,42,1854,2.5,SA,2021
SAL40330,Croydon Park (SA),4230,35,1421,2.6,SA,2021
SAL40331,Crystal Brook (SA),1537,49,1011,2.3,SA,2021
SAL40332,Cudlee Creek,425,52,1875,2.8,SA,2021
SAL40333,Culburra,81,43,1437,2.3,SA,2021
SAL40334,Cultana,9,54,1375,2.0,SA,2021
SAL40335,Cumberland Park,2571,41,1901,2.5,SA,2021
SAL40336,Cummins,981,42,1526,2.5,SA,2021
SAL40337,Cungena,25,37,2749,2.9,SA,2021
SAL40338,Cunliffe,50,49,1624,2.6,SA,2021
SAL40339,Cunningham (SA),78,35,1937,3.1,SA,2021
SAL40340,Cunyarie,12,31,900,2.8,SA,2021
SAL40341,Curramulka,304,48,1224,2.3,SA,2021
SAL40342,Currency Creek,443,48,1625,2.6,SA,2021
SAL40343,Custon,19,36,1937,4.0,SA,2021
SAL40344,Cuttlefish Bay,13,64,1999,2.0,SA,2021
SAL40345,Cygnet River,72,40,949,2.6,SA,2021
SAL40346,D'Estrees Bay,11,39,1749,2.6,SA,2021
SAL40347,Dalkey,16,34,1374,3.8,SA,2021
SAL40348,Danggali,0,0,0,0.0,SA,2021
SAL40349,Darke Peak,90,37,1062,2.3,SA,2021
SAL40350,Darlington (SA),1275,39,1601,2.5,SA,2021
SAL40351,Davenport (SA),156,40,725,3.4,SA,2021
SAL40352,Daveyston,85,39,1875,3.0,SA,2021
SAL40353,Davoren Park,6392,33,931,2.5,SA,2021
SAL40354,Daw Park,2705,39,1639,2.3,SA,2021
SAL40355,Dawesley,316,43,1949,2.7,SA,2021
SAL40356,Dawson (SA),3,54,1649,2.0,SA,2021
SAL40357,De Mole River,3,55,0,2.0,SA,2021
SAL40358,Deep Creek (SA),28,57,1625,2.2,SA,2021
SAL40359,Deepwater (SA),12,41,1625,2.4,SA,2021
SAL40360,Delamere (SA),162,54,1050,2.4,SA,2021
SAL40361,Denial Bay,153,46,1024,2.3,SA,2021
SAL40362,Dernancourt,4063,43,1736,2.6,SA,2021
SAL40363,Devlins Pound,13,46,2250,2.8,SA,2021
SAL40364,Devon Park (SA),1185,34,1493,2.1,SA,2021
SAL40365,Dingabledinga,80,49,2833,2.8,SA,2021
SAL40366,Direk,913,28,1681,2.9,SA,2021
SAL40367,Dismal Swamp,63,40,1916,3.2,SA,2021
SAL40368,Donovans,111,64,758,1.6,SA,2021
SAL40369,Dorset Vale,0,64,1125,1.0,SA,2021
SAL40370,Douglas Point,47,69,1125,2.1,SA,2021
SAL40371,Dover Gardens,3062,39,1423,2.3,SA,2021
SAL40372,Dowlingville,33,49,1312,2.1,SA,2021
SAL40373,Dry Creek (SA),232,35,1221,2.3,SA,2021
SAL40374,Dublin,405,45,985,2.5,SA,2021
SAL40375,Duck Ponds,284,46,1281,2.5,SA,2021
SAL40376,Dudley East,58,55,1292,2.4,SA,2021
SAL40377,Dudley Park (SA),670,41,907,2.2,SA,2021
SAL40378,Dudley West,25,50,1125,2.3,SA,2021
SAL40379,Dulwich,1659,43,2101,2.4,SA,2021
SAL40380,Duncan,67,32,1875,2.5,SA,2021
SAL40381,Dutton,133,52,1271,2.3,SA,2021
SAL40382,Dutton East,13,41,1125,2.6,SA,2021
SAL40383,East Moonta,130,55,1024,2.3,SA,2021
SAL40384,Eastwood (SA),712,48,1892,1.9,SA,2021
SAL40385,Eba,27,50,474,1.9,SA,2021
SAL40386,Eba Anchorage,25,68,941,1.7,SA,2021
SAL40387,Ebenezer (SA),183,37,2083,2.9,SA,2021
SAL40388,Echunga,1219,41,2090,2.7,SA,2021
SAL40389,Eden Hills,3020,43,2062,2.7,SA,2021
SAL40390,Eden Valley,390,50,1309,2.3,SA,2021
SAL40391,Edillilie,129,42,1687,2.6,SA,2021
SAL40392,Edinburgh,376,23,1350,1.0,SA,2021
SAL40393,Edinburgh North,0,58,0,0.0,SA,2021
SAL40394,Edithburgh,550,62,784,1.9,SA,2021
SAL40395,Edwardstown,4514,37,1360,2.2,SA,2021
SAL40396,Eight Mile Creek (SA),163,40,1781,2.8,SA,2021
SAL40397,Elizabeth,1033,38,902,2.4,SA,2021
SAL40398,Elizabeth Downs,5160,34,970,2.5,SA,2021
SAL40399,Elizabeth East,4607,38,904,2.4,SA,2021
SAL40400,Elizabeth Grove,2531,36,825,2.3,SA,2021
SAL40401,Elizabeth North,3588,36,864,2.2,SA,2021
SAL40402,Elizabeth Park,4428,33,1003,2.6,SA,2021
SAL40403,Elizabeth South,2933,35,774,2.3,SA,2021
SAL40404,Elizabeth Vale,4331,36,851,2.4,SA,2021
SAL40405,Elliston,375,45,1166,2.2,SA,2021
SAL40406,Elwomple,90,41,1100,2.7,SA,2021
SAL40407,Emu Bay,95,57,1333,2.3,SA,2021
SAL40408,Emu Downs,52,37,900,2.6,SA,2021
SAL40409,Emu Flat (SA),106,41,2250,2.9,SA,2021
SAL40410,Encounter Bay,5305,66,929,2.0,SA,2021
SAL40411,Enfield (SA),6204,34,1472,2.5,SA,2021
SAL40412,Erindale,1172,48,2364,2.7,SA,2021
SAL40413,Erith,51,44,2333,2.8,SA,2021
SAL40414,Erskine (SA),4,64,1375,2.5,SA,2021
SAL40415,Ethelton,1487,42,1345,2.1,SA,2021
SAL40416,Ettrick (SA),37,40,725,2.7,SA,2021
SAL40417,Eudunda,815,54,921,2.1,SA,2021
SAL40418,Eurelia,21,50,1499,2.4,SA,2021
SAL40419,Euromina,25,28,725,3.4,SA,2021
SAL40420,Evandale (SA),1378,39,1864,2.3,SA,2021
SAL40421,Evanston,2580,39,1046,2.2,SA,2021
SAL40422,Evanston Gardens,2347,30,1504,2.6,SA,2021
SAL40423,Evanston Park,4228,41,1494,2.6,SA,2021
SAL40424,Evanston South,765,33,1702,2.6,SA,2021
SAL40425,Everard Central,33,52,1125,2.6,SA,2021
SAL40426,Everard Park,1071,42,1388,2.1,SA,2021
SAL40427,Exeter (SA),1066,48,1397,2.0,SA,2021
SAL40428,Eyre,1113,28,1688,2.7,SA,2021
SAL40429,Fairview Park,3792,40,1913,2.6,SA,2021
SAL40430,False Bay,0,0,0,0.0,SA,2021
SAL40431,Farina,15,59,2250,2.1,SA,2021
SAL40432,Farrell Flat,201,50,1111,2.2,SA,2021
SAL40433,Felixstow,2477,42,1445,2.3,SA,2021
SAL40434,Ferryden Park,4495,37,1253,2.6,SA,2021
SAL40435,Field,83,43,1406,2.8,SA,2021
SAL40436,Findon,6997,37,1424,2.3,SA,2021
SAL40437,Finniss,293,49,1406,2.4,SA,2021
SAL40438,Firle,1508,39,1488,2.4,SA,2021
SAL40439,Fischer,78,42,1916,3.3,SA,2021
SAL40440,Fisher (SA),61,59,575,1.6,SA,2021
SAL40441,Fisherman Bay,140,64,495,1.5,SA,2021
SAL40442,Fitzroy (SA),783,45,2382,2.6,SA,2021
SAL40443,Five Miles,6,67,575,1.4,SA,2021
SAL40444,Flagstaff Hill,10184,43,2080,2.7,SA,2021
SAL40445,Flaxley,177,48,1562,2.7,SA,2021
SAL40446,Flaxman Valley,285,46,1763,2.7,SA,2021
SAL40447,Flinders Chase,0,0,0,0.0,SA,2021
SAL40448,Flinders Park,5489,39,1754,2.6,SA,2021
SAL40449,Flinders Ranges,20,60,1208,2.6,SA,2021
SAL40450,Florina Station,15,57,1624,2.3,SA,2021
SAL40451,Fords,81,39,2083,2.9,SA,2021
SAL40452,Forest Range,290,38,2089,2.8,SA,2021
SAL40453,Forestville (SA),1400,39,1981,2.3,SA,2021
SAL40454,Forreston,407,48,2079,2.8,SA,2021
SAL40455,Forster (SA),14,59,749,1.8,SA,2021
SAL40456,Foul Bay,40,59,1042,1.6,SA,2021
SAL40457,Fountain,9,58,1624,2.3,SA,2021
SAL40458,Fox,49,49,2249,3.0,SA,2021
SAL40459,Frahns,5,72,824,1.5,SA,2021
SAL40460,Frances,92,37,1291,2.4,SA,2021
SAL40461,Franklyn,0,0,0,0.0,SA,2021
SAL40462,Frankton,15,35,1374,2.5,SA,2021
SAL40463,Frayville,8,55,575,1.4,SA,2021
SAL40464,Freeling,2688,33,1755,2.9,SA,2021
SAL40465,Frewville,896,39,1869,2.6,SA,2021
SAL40466,Frome Downs,9,38,1375,1.6,SA,2021
SAL40467,Fulham (SA),2920,44,1753,2.5,SA,2021
SAL40468,Fulham Gardens,6573,45,1595,2.5,SA,2021
SAL40469,Fullarton,4500,44,1686,2.3,SA,2021
SAL40470,Furner,156,44,1625,2.6,SA,2021
SAL40471,Galga,28,37,899,2.3,SA,2021
SAL40472,Gammon Ranges,7,53,1824,2.0,SA,2021
SAL40473,Garden Island (SA),4,64,749,1.3,SA,2021
SAL40474,Gawler (SA),668,57,936,1.9,SA,2021
SAL40475,Gawler Belt,1000,44,2208,3.0,SA,2021
SAL40476,Gawler East,5689,46,1569,2.4,SA,2021
SAL40477,Gawler Ranges,0,0,0,0.0,SA,2021
SAL40478,Gawler River,104,46,1624,2.7,SA,2021
SAL40479,Gawler South,2618,46,1238,2.2,SA,2021
SAL40480,Gawler West,975,43,927,2.1,SA,2021
SAL40481,Gemmells,99,39,2333,3.0,SA,2021
SAL40482,Georgetown (SA),186,53,875,1.9,SA,2021
SAL40483,Gepps Cross,648,41,1375,2.7,SA,2021
SAL40484,Geranium,83,58,1156,2.0,SA,2021
SAL40485,Geranium Plains,5,57,2749,2.5,SA,2021
SAL40486,Gerard,50,27,737,2.8,SA,2021
SAL40487,German Creek,25,31,1937,2.6,SA,2021
SAL40488,German Flat,18,35,2999,4.0,SA,2021
SAL40489,Germein Bay,5,31,2750,2.0,SA,2021
SAL40490,Gidgealpa,100,37,1937,2.9,SA,2021
SAL40491,Gifford Hill,38,52,2125,2.6,SA,2021
SAL40492,Gilberton (SA),1528,43,1789,2.0,SA,2021
SAL40493,Giles Corner,26,39,1125,2.2,SA,2021
SAL40494,Gillentown,108,47,2150,2.3,SA,2021
SAL40495,Gilles Plains,4101,36,1446,2.6,SA,2021
SAL40496,Gillman,76,47,900,2.1,SA,2021
SAL40497,Gladstone (SA),745,51,935,2.1,SA,2021
SAL40498,Glandore,3041,39,1698,2.4,SA,2021
SAL40499,Glanville,728,43,1505,2.1,SA,2021
SAL40500,Glen Osmond,2154,42,2544,2.8,SA,2021
SAL40501,Glenalta,2039,42,1968,2.6,SA,2021
SAL40502,Glenburnie,396,45,1910,2.8,SA,2021
SAL40503,Glencoe (SA),633,43,1431,2.5,SA,2021
SAL40504,Glendambo,0,34,0,0.0,SA,2021
SAL40505,Glenelg (SA),3440,55,1430,1.8,SA,2021
SAL40506,Glenelg East,3855,43,1681,2.2,SA,2021
SAL40507,Glenelg North,6594,43,1682,2.2,SA,2021
SAL40508,Glenelg South,2184,52,1561,2.0,SA,2021
SAL40509,Glengowrie,5767,45,1821,2.3,SA,2021
SAL40510,Glenroy (SA),76,40,1875,2.7,SA,2021
SAL40511,Glenside,2852,43,1363,2.1,SA,2021
SAL40512,Glenunga,2184,44,1918,2.6,SA,2021
SAL40513,Globe Derby Park,360,49,1461,2.7,SA,2021
SAL40514,Glossop,919,48,1482,2.5,SA,2021
SAL40515,Glynde,2102,45,1163,2.1,SA,2021
SAL40516,Golden Grove,10299,44,1669,2.5,SA,2021
SAL40517,Golden Heights,271,47,1208,2.4,SA,2021
SAL40518,Gomersal,60,43,2083,3.2,SA,2021
SAL40519,Good Hope Landing,30,54,1625,2.1,SA,2021
SAL40520,Goodwood (SA),2823,40,1918,2.2,SA,2021
SAL40521,Goolwa,2558,67,790,1.8,SA,2021
SAL40522,Goolwa Beach,2222,58,916,2.1,SA,2021
SAL40523,Goolwa North,1307,66,948,2.0,SA,2021
SAL40524,Goolwa South,1041,62,961,1.9,SA,2021
SAL40525,Gosse,25,48,1875,2.6,SA,2021
SAL40526,Gould Creek,240,44,2374,3.1,SA,2021
SAL40527,Goyder,24,35,2250,3.0,SA,2021
SAL40528,Grace Plains,61,41,1624,2.6,SA,2021
SAL40529,Grampus,11,43,1074,2.3,SA,2021
SAL40530,Grange (SA),6143,49,1709,2.3,SA,2021
SAL40531,Green Fields,170,35,1542,2.9,SA,2021
SAL40532,Green Hills Range,88,46,1625,2.7,SA,2021
SAL40533,Green Patch,53,47,1625,2.3,SA,2021
SAL40534,Greenacres,3356,33,1713,2.8,SA,2021
SAL40535,Greenhill (SA),454,40,2625,2.7,SA,2021
SAL40536,Greenock,1199,42,1883,2.7,SA,2021
SAL40537,Greenways,35,29,1374,2.3,SA,2021
SAL40538,Greenwith,10103,40,2002,2.7,SA,2021
SAL40539,Gulfview Heights,3674,41,1953,2.9,SA,2021
SAL40540,Gulnare,80,53,1312,2.1,SA,2021
SAL40541,Gum Creek,30,38,1125,2.8,SA,2021
SAL40542,Gumeracha,847,48,1583,2.5,SA,2021
SAL40543,Gurra Gurra,104,50,1687,2.3,SA,2021
SAL40544,Hackham,4491,40,1158,2.3,SA,2021
SAL40545,Hackham West,3620,41,928,2.3,SA,2021
SAL40546,Hacklins Corner,29,31,1625,3.6,SA,2021
SAL40547,Hackney,575,41,1107,1.8,SA,2021
SAL40548,Hahndorf,2814,51,1735,2.5,SA,2021
SAL40549,Haines,163,46,1275,2.7,SA,2021
SAL40550,Halbury,211,43,1152,2.5,SA,2021
SAL40551,Halidon,13,23,450,3.0,SA,2021
SAL40552,Hallelujah Hills,0,0,0,0.0,SA,2021
SAL40553,Hallett,166,46,780,2.2,SA,2021
SAL40554,Hallett Cove,12512,43,1871,2.6,SA,2021
SAL40555,Hambidge,0,0,0,0.0,SA,2021
SAL40556,Hamilton (SA),82,51,1271,2.4,SA,2021
SAL40557,Hamley,31,61,966,2.0,SA,2021
SAL40558,Hamley Bridge,709,47,1008,2.4,SA,2021
SAL40559,Hammond,22,53,933,2.4,SA,2021
SAL40560,Hampden (SA),75,47,924,2.5,SA,2021
SAL40561,Hampstead Gardens,1535,35,1559,2.4,SA,2021
SAL40562,Hansborough,47,55,1437,2.4,SA,2021
SAL40563,Hanson,23,53,899,2.7,SA,2021
SAL40564,Happy Valley (SA),11420,42,1573,2.5,SA,2021
SAL40565,Hardwicke Bay,149,61,735,1.9,SA,2021
SAL40566,Hardy,0,68,0,2.0,SA,2021
SAL40567,Harrogate,431,46,1942,2.7,SA,2021
SAL40568,Hart (SA),47,39,1833,2.8,SA,2021
SAL40569,Hartley (SA),149,50,1958,2.6,SA,2021
SAL40570,Haslam,63,49,1124,2.8,SA,2021
SAL40571,Hatherleigh,154,53,1312,2.3,SA,2021
SAL40572,Hawker (SA),301,51,1160,2.2,SA,2021
SAL40573,Hawson,119,49,1375,2.6,SA,2021
SAL40574,Hawthorn (SA),2221,43,2370,2.6,SA,2021
SAL40575,Hawthorndene,3389,41,2139,2.8,SA,2021
SAL40576,Hay Flat,72,48,1187,2.5,SA,2021
SAL40577,Hay Valley,25,42,1624,2.4,SA,2021
SAL40578,Hayborough,2238,48,1064,2.3,SA,2021
SAL40579,Hazelwood Park,1953,43,2300,2.6,SA,2021
SAL40580,Heathfield,1062,46,2298,2.8,SA,2021
SAL40581,Heathpool,596,41,2466,2.6,SA,2021
SAL40582,Hectorville,4241,38,1394,2.3,SA,2021
SAL40583,Hendon (SA),1271,40,1361,2.3,SA,2021
SAL40584,Henley Beach,6259,45,1879,2.3,SA,2021
SAL40585,Henley Beach South,2799,43,2096,2.5,SA,2021
SAL40586,Hewett,2961,38,2439,3.2,SA,2021
SAL40587,Highbury (SA),6956,41,2038,2.7,SA,2021
SAL40588,Highgate (SA),1504,41,2192,2.6,SA,2021
SAL40589,Highland Valley,384,47,2291,2.9,SA,2021
SAL40590,Hill River (SA),98,42,1625,2.9,SA,2021
SAL40591,Hillbank,5013,36,1813,2.7,SA,2021
SAL40592,Hillcrest (SA),3659,35,1599,2.6,SA,2021
SAL40593,Hillier,814,67,712,1.9,SA,2021
SAL40594,Hilltown,42,38,1437,2.4,SA,2021
SAL40595,Hilton (SA),908,34,1625,2.4,SA,2021
SAL40596,Hincks,0,0,0,0.0,SA,2021
SAL40597,Hindmarsh (SA),232,31,1426,1.8,SA,2021
SAL40598,Hindmarsh Island,1846,60,1123,2.2,SA,2021
SAL40599,Hindmarsh Tiers,111,44,1541,2.8,SA,2021
SAL40600,Hindmarsh Valley,648,45,1485,2.7,SA,2021
SAL40601,Holden Hill,3716,37,1363,2.4,SA,2021
SAL40602,Holder (SA),123,50,1416,2.3,SA,2021
SAL40603,Holder Siding,13,38,1649,2.3,SA,2021
SAL40604,Honiton,46,48,1687,2.4,SA,2021
SAL40605,Hope Forest,143,42,1949,2.9,SA,2021
SAL40606,Hope Gap,3,37,2750,4.0,SA,2021
SAL40607,Hope Valley (SA),8184,46,1270,2.3,SA,2021
SAL40608,Hornsdale,36,38,1749,3.4,SA,2021
SAL40609,Horsnell Gully,17,51,1874,2.6,SA,2021
SAL40610,Hoskin Corner,16,32,2124,3.4,SA,2021
SAL40611,Houghton,511,50,2356,2.8,SA,2021
SAL40612,Hove,3189,51,1479,2.2,SA,2021
SAL40613,Hoyleton,120,36,1274,2.7,SA,2021
SAL40614,Huddleston,23,51,1999,2.5,SA,2021
SAL40615,Humbug Scrub,410,53,2078,2.7,SA,2021
SAL40616,Huntfield Heights,4199,37,1239,2.4,SA,2021
SAL40617,Hyde Park (SA),1660,45,2208,2.2,SA,2021
SAL40618,Hynam,198,46,1708,2.6,SA,2021
SAL40619,Ingle Farm,9543,39,1286,2.5,SA,2021
SAL40620,Inglewood (SA),378,47,2233,2.9,SA,2021
SAL40621,Ingomar,19,22,2499,3.5,SA,2021
SAL40622,Inkerman (SA),23,39,2625,2.9,SA,2021
SAL40623,Inkster,14,52,1574,3.0,SA,2021
SAL40624,Inman Valley,361,54,1307,2.5,SA,2021
SAL40625,Innamincka,21,35,1187,2.7,SA,2021
SAL40626,Inneston,6,40,1437,1.8,SA,2021
SAL40627,Iron Knob,110,57,556,1.7,SA,2021
SAL40628,Ironbank,537,44,2573,2.9,SA,2021
SAL40629,Ironstone,20,55,1499,2.1,SA,2021
SAL40630,Island Beach,71,60,725,1.7,SA,2021
SAL40631,Island Lagoon,0,0,0,0.0,SA,2021
SAL40632,Iwantja,338,26,1287,4.6,SA,2021
SAL40633,Jabuk,56,44,1166,2.4,SA,2021
SAL40634,James Well,63,66,866,1.7,SA,2021
SAL40635,Jamestown,1549,49,1214,2.1,SA,2021
SAL40636,Jamieson (SA),0,51,2250,1.0,SA,2021
SAL40637,Jericho (SA),17,49,450,1.7,SA,2021
SAL40638,Jerusalem,424,38,1625,2.7,SA,2021
SAL40639,Jervois,258,39,1284,2.6,SA,2021
SAL40640,Joanna,106,50,1875,2.4,SA,2021
SAL40641,Johnburgh,10,61,3250,2.7,SA,2021
SAL40642,Joslin,1243,48,2323,2.6,SA,2021
SAL40643,Julanka Holdings,0,0,0,0.0,SA,2021
SAL40644,Julia,21,38,1499,2.2,SA,2021
SAL40645,Jupiter Creek,231,48,2305,2.8,SA,2021
SAL40646,Kadina,2944,49,1081,2.2,SA,2021
SAL40647,Kainton,54,35,1583,2.9,SA,2021
SAL40648,Kalamurina,3,46,2250,2.0,SA,2021
SAL40649,Kalanbi,27,51,1625,2.3,SA,2021
SAL40650,Kalangadoo,457,49,1114,2.3,SA,2021
SAL40651,Kalbeeba,411,49,1766,2.8,SA,2021
SAL40652,Kaldoonera,38,45,1624,3.3,SA,2021
SAL40653,Kalka,112,26,1337,5.6,SA,2021
SAL40654,Kallora,17,39,1812,2.4,SA,2021
SAL40655,Kaltjiti,261,28,1286,4.0,SA,2021
SAL40656,Kangarilla,905,49,1860,2.6,SA,2021
SAL40657,Kangaroo Flat (SA),104,46,2250,2.7,SA,2021
SAL40658,Kangaroo Head,18,60,1187,2.1,SA,2021
SAL40659,Kangaroo Inn,0,62,1375,1.5,SA,2021
SAL40660,Kanmantoo,686,38,1705,2.7,SA,2021
SAL40661,Kanni,36,43,1125,2.8,SA,2021
SAL40662,Kanpi,56,24,599,4.3,SA,2021
SAL40663,Kanyaka,8,58,1375,2.7,SA,2021
SAL40664,Kapinnie,42,26,2062,3.4,SA,2021
SAL40665,Kappawanta,0,67,7000,3.0,SA,2021
SAL40666,Kapunda,2947,49,1140,2.3,SA,2021
SAL40667,Karatta,37,53,1125,1.8,SA,2021
SAL40668,Karcultaby,23,34,1124,3.7,SA,2021
SAL40669,Karkoo,52,32,1875,2.8,SA,2021
SAL40670,Karoonda,517,55,822,2.1,SA,2021
SAL40671,Karte,32,39,1125,2.7,SA,2021
SAL40672,Katarapko,0,0,0,0.0,SA,2021
SAL40673,Keilira,58,39,1875,2.7,SA,2021
SAL40674,Keith,1405,43,1294,2.3,SA,2021
SAL40675,Kellidie Bay,21,59,1437,2.0,SA,2021
SAL40676,Kelly,59,35,1312,3.1,SA,2021
SAL40677,Kensington (SA),1808,43,1355,2.0,SA,2021
SAL40678,Kensington Gardens,2498,45,1571,2.2,SA,2021
SAL40679,Kensington Park,2627,42,2058,2.5,SA,2021
SAL40680,Kent Town,1443,36,1461,1.7,SA,2021
SAL40681,Kenton Valley,262,48,2194,2.8,SA,2021
SAL40682,Kepa,60,40,1875,2.5,SA,2021
SAL40683,Keppoch,65,45,1916,2.9,SA,2021
SAL40684,Kersbrook,1116,46,1992,2.7,SA,2021
SAL40685,Keswick,754,33,1432,2.3,SA,2021
SAL40686,Keswick Terminal,0,0,0,0.0,SA,2021
SAL40687,Keyneton,321,48,1398,2.5,SA,2021
SAL40688,Ki Ki,47,54,924,2.2,SA,2021
SAL40689,Kiana,10,33,575,3.3,SA,2021
SAL40690,Kidman Park,3874,44,1637,2.5,SA,2021
SAL40691,Kielpa,55,46,1187,2.6,SA,2021
SAL40692,Kilburn,5633,34,1179,2.6,SA,2021
SAL40693,Kilkenny,1846,39,1399,2.5,SA,2021
SAL40694,Kimba,608,50,1234,2.1,SA,2021
SAL40695,Kingoonya,4,50,900,2.0,SA,2021
SAL40696,Kings Park (SA),574,55,1647,2.2,SA,2021
SAL40697,Kingscote,1962,51,1103,2.1,SA,2021
SAL40698,Kingsford (SA),58,40,2624,3.4,SA,2021
SAL40699,Kingston On Murray,312,53,1257,2.2,SA,2021
SAL40700,Kingston Park,623,51,1910,2.4,SA,2021
SAL40701,Kingston Se,1342,56,1143,2.0,SA,2021
SAL40702,Kingswood (SA),2554,49,1898,2.5,SA,2021
SAL40703,Klemzig,6713,36,1488,2.3,SA,2021
SAL40704,Kohinoor,39,43,1687,2.7,SA,2021
SAL40705,Kondoolka,0,22,1625,4.0,SA,2021
SAL40706,Kongal,14,34,1875,2.4,SA,2021
SAL40707,Kongorong,221,41,1674,2.5,SA,2021
SAL40708,Koolgera,0,0,0,0.0,SA,2021
SAL40709,Koolunga,183,46,1275,2.4,SA,2021
SAL40710,Koolywurtie,101,39,1562,2.9,SA,2021
SAL40711,Koonamore,5,34,500,1.0,SA,2021
SAL40712,Koongawa,43,33,3250,3.3,SA,2021
SAL40713,Koonibba,140,31,695,3.0,SA,2021
SAL40714,Koonoona,7,45,2499,4.0,SA,2021
SAL40715,Koonunga,38,48,1916,2.2,SA,2021
SAL40716,Koorine,53,36,2187,3.1,SA,2021
SAL40717,Kooroona,17,64,1899,2.3,SA,2021
SAL40718,Koppamurra,60,44,1375,2.7,SA,2021
SAL40719,Koppio,61,53,1187,2.2,SA,2021
SAL40720,Korunye,224,45,1562,2.6,SA,2021
SAL40721,Kringin,3,65,225,2.0,SA,2021
SAL40722,Krondorf,63,48,4049,3.0,SA,2021
SAL40723,Krongart,4,75,7000,2.0,SA,2021
SAL40724,Kudla,551,42,1762,3.0,SA,2021
SAL40725,Kuitpo,198,55,2571,2.7,SA,2021
SAL40726,Kuitpo Colony,47,30,1624,3.1,SA,2021
SAL40727,Kulpara,56,36,1437,2.7,SA,2021
SAL40728,Kurralta Park,3139,32,1573,2.3,SA,2021
SAL40729,Kyancutta,63,52,1125,2.3,SA,2021
SAL40730,Kybunga,69,42,1874,2.8,SA,2021
SAL40731,Kybybolite,102,46,1208,2.1,SA,2021
SAL40732,Kyeema,21,53,2249,2.6,SA,2021
SAL40733,Laffer,53,35,1687,2.9,SA,2021
SAL40734,Lake Albert (SA),0,0,0,0.0,SA,2021
SAL40735,Lake Alexandrina,0,0,0,0.0,SA,2021
SAL40736,Lake Carlet,8,65,900,1.7,SA,2021
SAL40737,Lake Everard,3,23,1875,2.0,SA,2021
SAL40738,Lake Eyre,0,0,0,0.0,SA,2021
SAL40739,Lake Frome,0,0,0,0.0,SA,2021
SAL40740,Lake Gairdner,0,0,0,0.0,SA,2021
SAL40741,Lake Gilles,0,0,0,0.0,SA,2021
SAL40742,Lake Macfarlane,0,0,0,0.0,SA,2021
SAL40743,Lake Plains,48,47,850,2.6,SA,2021
SAL40744,Lake Torrens,0,0,0,0.0,SA,2021
